job_id,job_title,company,location,city,state,country,industry,salary,salary_min,salary_max,currency,experience,experience_min,experience_max,employment_type,posting_date,job_description,skills
JOB-006197,BI Engineer,FusionWorks,Delhi,Delhi,Delhi,India,Consulting,11 LPA,1100000.0,1531081.0,INR,0-0 years,0.0,0.0,Internship,2025-10-25,"We are hiring a Analytics Engineer at FusionWorks to join our data team in India. The ideal candidate will have strong experience with Airflow, Git, Python, SQL and Snowflake. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Airflow,Git,Python is required. If you are passionate about data and want to grow your career, apply today!","Airflow, Git, Python, SQL, Snowflake"
JOB-006198,Senior Business Analyst,Quantum Data Labs,Kochi,Kochi,Kerala,India,Banking,20 LPA,2008999.0,3169794.0,INR,7-10 years,7.0,10.0,Contract,2026-01-29,"We are hiring a Business Analyst at Quantum Data Labs to join our data team in India. The ideal candidate will have strong experience with Agile, Excel, SQL and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Agile,Excel,SQL is required. If you are passionate about data and want to grow your career, apply today!","Agile, Excel, SQL, Statistics"
JOB-006199,Business Analytics Consultant,FusionWorks,Bangalore,Bangalore,Karnataka,India,Healthcare,12 LPA,1225000.0,1787317.0,INR,,5.0,6.0,Full-time,2026-01-07,"We are hiring a Business Analyst at FusionWorks to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, SQL and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, SQL, Statistics"
JOB-006200,Software Engineer - Data,TechNova Solutions,Hyderabad,Hyderabad,Telangana,India,Manufacturing,13 LPA,1300000.0,1756667.0,INR,2-4 years,,4.0,Full-time,2025-11-25,"We are hiring a Other at TechNova Solutions to join our data team in India. The ideal candidate will have strong experience with AWS, Excel, Git and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Excel,Git is required. If you are passionate about data and want to grow your career, apply today!","AWS, Excel, Git, SQL"
JOB-006201,Data Analyst,Skyline Digital,Gurgaon,Gurgaon,Haryana,India,Finance,6 LPA,690000.0,999507.0,INR,1-4 years,1.0,4.0,Internship,2026-06-23,"We are hiring a Data Analyst at Skyline Digital to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, SQL, Tableau"
JOB-006202,Senior Software Engineer - Data,Vertex Insights,Ahmedabad,Ahmedabad,Gujarat,India,Banking,28 LPA,2869999.0,3614654.0,INR,7-8 years,7.0,8.0,Full-time,,"We are hiring a Other at Vertex Insights to join our data team in India. The ideal candidate will have strong experience with AWS, Excel, Git, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Excel,Git is required. If you are passionate about data and want to grow your career, apply today!","AWS, Excel, Git, Python, SQL"
JOB-006203,Senior Senior Business Analyst,Lumina Digital,Kolkata,Kolkata,West Bengal,India,Finance,23 LPA,2302999.0,3285754.0,INR,9-10 years,9.0,10.0,Full-time,2026-08-09,"We are hiring a Business Analyst at Lumina Digital to join our data team in India. The ideal candidate will have strong experience with Agile, Data Visualization, Excel, Power BI, SQL and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Agile,Data Visualization,Excel is required. If you are passionate about data and want to grow your career, apply today!","Agile, Data Visualization, Excel, Power BI, SQL, Statistics"
JOB-006204,Senior Data Engineer,CloudBridge Tech,Delhi,Delhi,Delhi,India,Information Technology,31 LPA,,4608600.0,INR,5-5 years,5.0,,Full-time,2026-05-28,"We are hiring a Data Engineer at CloudBridge Tech to join our data team in India. The ideal candidate will have strong experience with AWS, Docker, Hadoop, Kafka, PostgreSQL and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Docker,Hadoop is required. If you are passionate about data and want to grow your career, apply today!","AWS, Docker, Hadoop, Kafka, PostgreSQL, SQL"
JOB-006205,Power BI Developer,AnalyticsHub,Pune,Pune,Maharashtra,India,Information Technology,,,1277629.0,INR,2-4 years,2.0,,Full-time,2026-07-24,"We are hiring a BI Analyst at AnalyticsHub to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Looker, Power BI and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Looker,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Looker, Power BI, Tableau"
JOB-006206,Applied Data Scientist,,Mumbai,Mumbai,Maharashtra,India,Telecommunications,22 LPA,2279999.0,3374594.0,INR,6-8 years,6.0,8.0,Full-time,2026-07-13,,"Machine Learning, R, Scikit-learn, Statistics"
JOB-006207,Data Governance Analyst,Pinnacle Data Corp,Kochi,Kochi,Kerala,India,Consulting,19 LPA,1900000.0,2691916.0,INR,6-7 years,6.0,7.0,Full-time,2026-08-13,"We are hiring a Other at Pinnacle Data Corp to join our data team in India. The ideal candidate will have strong experience with AWS, Git and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Git,SQL is required. If you are passionate about data and want to grow your career, apply today!","AWS, Git, SQL"
JOB-006208,Data Analyst I,Orbit Tech Solutions,Pune,Pune,Maharashtra,India,Information Technology,6 LPA,690000.0,974040.0,INR,1-2 years,1.0,2.0,Full-time,2026-08-26,"We are hiring a Data Analyst at Orbit Tech Solutions to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Power BI, Python and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Power BI,Python is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Power BI, Python, Tableau"
JOB-006209,BI Engineer,Nimbus Data,Kolkata,Kolkata,West Bengal,India,Consulting,15 LPA,1595000.0,1974383.0,INR,3-4 years,3.0,4.0,Full-time,2026-02-14,"We are hiring a Analytics Engineer at Nimbus Data to join our data team in India. The ideal candidate will have strong experience with Airflow, DBT, Git, Looker, Python, SQL and Snowflake. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Airflow,DBT,Git is required. If you are passionate about data and want to grow your career, apply today!","Airflow, DBT, Git, Looker, Python, SQL, Snowflake"
JOB-006210,Data Analyst,Zenith Analytics,Noida,Noida,Uttar Pradesh,India,Telecommunications,8 LPA,869999.0,1288735.0,INR,3-4 years,3.0,4.0,Internship,2025-12-30,"We are hiring a Data Analyst at Zenith Analytics to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, Python, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, Python, SQL, Tableau"
JOB-006211,Junior Data Scientist,Orbit Tech Solutions,Gurgaon,Gurgaon,Haryana,India,Manufacturing,15 LPA,1560000.0,2251494.0,INR,2-3 years,2.0,3.0,Internship,2026-06-01,"We are hiring a Data Scientist at Orbit Tech Solutions to join our data team in India. The ideal candidate will have strong experience with Machine Learning, NumPy, Pandas, Statistics and TensorFlow. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Machine Learning,NumPy,Pandas is required. If you are passionate about data and want to grow your career, apply today!","Machine Learning, NumPy, Pandas, Statistics, TensorFlow"
