job_id,job_title,company,location,city,state,country,industry,salary,salary_min,salary_max,currency,experience,experience_min,experience_max,employment_type,posting_date,job_description,skills,standardized_job_title,normalized_location,salary_average,experience_category,skills_count,posting_month,posting_year,posting_weekday,job_age_days,extracted_skills
JOB-004566,Junior Data Analyst,TechNova Solutions,Pune,Pune,Maharashtra,India,Information Technology,8 LPA,869999.0,1044878.0,INR,3-5 years,3.0,5.0,Full-time,2025-09-02,"We are hiring a Data Analyst at TechNova Solutions to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, Python, SQL",Data Analyst,Pune,957438.5,Mid Level,5,9.0,2025.0,Tuesday,362.0,Data Visualization; Excel; Power BI; Python; SQL
JOB-004567,,Lumina Digital,Kochi,Kochi,Kerala,India,Telecommunications,15 LPA,1595000.0,2290321.0,INR,3-4 years,3.0,4.0,Contract,2025-12-12,"We are hiring a Analytics Engineer at Lumina Digital to join our data team in India. The ideal candidate will have strong experience with DBT, Git, Looker and Python. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with DBT,Git,Looker is required. If you are passionate about data and want to grow your career, apply today!","DBT, Git, Looker, Python",Other,Kochi,1942660.5,Mid Level,4,12.0,2025.0,Friday,261.0,DBT; Git; Looker; Python
JOB-004568,Data Engineer,Unknown,Mumbai,Mumbai,Maharashtra,India,Telecommunications,18 LPA,1884999.0,2593391.0,INR,3-4 years,3.0,4.0,Full-time,2026-02-25,"We are hiring a Data Engineer at Meridian Data to join our data team in India. The ideal candidate will have strong experience with Airflow, Docker, Hadoop, Kafka, SQL and Spark. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Airflow,Docker,Hadoop is required. If you are passionate about data and want to grow your career, apply today!","Airflow, Docker, Hadoop, Kafka, SQL, Spark",Data Engineer,Mumbai,2239195.0,Mid Level,6,2.0,2026.0,Wednesday,186.0,Airflow; Docker; Hadoop; Kafka; SQL; Spark
JOB-004569,Deep Learning Engineer,Nimbus Data,Gurgaon,Gurgaon,Haryana,India,Consulting,17 LPA,1725000.0,2495715.0,INR,1-3 years,1.0,3.0,Contract,2025-10-22,"We are hiring a Machine Learning Engineer at Nimbus Data to join our data team in India. The ideal candidate will have strong experience with Machine Learning, PyTorch, Python and TensorFlow. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Machine Learning,PyTorch,Python is required. If you are passionate about data and want to grow your career, apply today!","Machine Learning, PyTorch, Python, TensorFlow",Machine Learning Engineer,Gurgaon,2110357.5,Entry Level,4,10.0,2025.0,Wednesday,312.0,Machine Learning; PyTorch; Python; TensorFlow
JOB-004570,Junior Data Analyst,Quantum Data Labs,Mumbai,Mumbai,Maharashtra,India,E-commerce,7 LPA,780000.0,1272672.0,INR,2-5 years,2.0,5.0,Full-time,2026-08-23,"We are hiring a Data Analyst at Quantum Data Labs to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, SQL, Tableau",Data Analyst,Mumbai,1026336.0,Entry Level,5,8.0,2026.0,Sunday,7.0,Data Visualization; Excel; Power BI; SQL; Tableau
JOB-004571,ML Engineer,FusionWorks,Kolkata,Kolkata,West Bengal,India,Information Technology,30 LPA,3074999.0,4353231.0,INR,,,,Contract,2026-08-15,"We are hiring a Machine Learning Engineer at FusionWorks to join our data team in India. The ideal candidate will have strong experience with Computer Vision, Machine Learning, PyTorch, Python, SQL, Spark and TensorFlow. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Computer Vision,Machine Learning,PyTorch is required. If you are passionate about data and want to grow your career, apply today!","Computer Vision, Machine Learning, PyTorch, Python, SQL, Spark, TensorFlow",Machine Learning Engineer,Kolkata,3714115.0,Not Specified,7,8.0,2026.0,Saturday,15.0,Computer Vision; Machine Learning; PyTorch; Python; SQL; Spark; TensorFlow
JOB-004572,Data Engineer - ETL,Nexora Data Labs,Delhi,Delhi,Delhi,India,Finance,20 LPA,2080000.0,2736993.0,INR,4-4 years,4.0,4.0,Full-time,2025-09-16,"We are hiring a Data Engineer at Nexora Data Labs to join our data team in India. The ideal candidate will have strong experience with AWS, Airflow, Docker, Hadoop, Kafka and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Airflow,Docker is required. If you are passionate about data and want to grow your career, apply today!","AWS, Airflow, Docker, Hadoop, Kafka, SQL",Data Engineer,Delhi,2408496.5,Mid Level,6,9.0,2025.0,Tuesday,348.0,AWS; Airflow; Docker; Hadoop; Kafka; SQL
JOB-004573,Senior Data Engineer,Meridian Data,Mumbai,Mumbai,Maharashtra,India,Finance,31 LPA,3185000.0,5159481.0,INR,,,,Full-time,2026-07-03,"We are hiring a Data Engineer at Meridian Data to join our data team in India. The ideal candidate will have strong experience with AWS, Docker, Kafka, PostgreSQL, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Docker,Kafka is required. If you are passionate about data and want to grow your career, apply today!","AWS, Docker, Kafka, PostgreSQL, Python, SQL",Data Engineer,Mumbai,4172240.5,Not Specified,6,7.0,2026.0,Friday,58.0,AWS; Docker; Kafka; PostgreSQL; Python; SQL
JOB-004574,Data Science Specialist,Alpha Analytics,Bangalore,Bangalore,Karnataka,India,Manufacturing,17 LPA,1739999.0,2852372.0,INR,3-5 years,3.0,5.0,Full-time,2026-05-19,"We are hiring a Data Scientist at Alpha Analytics to join our data team in India. The ideal candidate will have strong experience with Machine Learning, Python, SQL, Scikit-learn and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Machine Learning,Python,SQL is required. If you are passionate about data and want to grow your career, apply today!","Machine Learning, Python, SQL, Scikit-learn, Statistics",Other,Bangalore,2296185.5,Mid Level,5,5.0,2026.0,Tuesday,103.0,Machine Learning; Python; SQL; Scikit-learn; Statistics
JOB-004575,Data Analytics Engineer,Nexora Data Labs,Delhi,Delhi,Delhi,India,Information Technology,12 LPA,1264999.0,1551080.0,INR,1-2 years,1.0,2.0,Full-time,2025-10-30,"We are hiring a Analytics Engineer at Nexora Data Labs to join our data team in India. The ideal candidate will have strong experience with Airflow, Git and Snowflake. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Airflow,Git,Snowflake is required. If you are passionate about data and want to grow your career, apply today!","Airflow, Git, Snowflake",Analytics Engineer,Delhi,1408039.5,Entry Level,3,10.0,2025.0,Thursday,304.0,Airflow; Git; Snowflake
JOB-004576,Applied Data Scientist,Meridian Data,Mumbai,Mumbai,Maharashtra,India,Consulting,21 LPA,2100000.0,3101839.0,INR,5-5 years,5.0,5.0,Full-time,2025-10-13,"We are hiring a Data Scientist at Meridian Data to join our data team in India. The ideal candidate will have strong experience with Machine Learning, NumPy, Pandas, R, SQL and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Machine Learning,NumPy,Pandas is required. If you are passionate about data and want to grow your career, apply today!","Machine Learning, NumPy, Pandas, R, SQL, Statistics",Data Scientist,Mumbai,2600919.5,Mid Level,6,10.0,2025.0,Monday,321.0,Machine Learning; NumPy; Pandas; R; SQL; Statistics
JOB-004577,Data Operations Executive,Vertex Insights,Ahmedabad,Ahmedabad,Gujarat,India,Banking,11 LPA,1150000.0,1749288.0,INR,1-2 years,1.0,2.0,Full-time,2026-07-10,"We are hiring a Other at Vertex Insights to join our data team in India. The ideal candidate will have strong experience with AWS, Excel, Git, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Excel,Git is required. If you are passionate about data and want to grow your career, apply today!","AWS, Excel, Git, Python, SQL",Other,Ahmedabad,1449644.0,Entry Level,5,7.0,2026.0,Friday,51.0,AWS; Excel; Git; Python; SQL
JOB-004578,AI Engineer,InfoSphere Systems,Kolkata,Kolkata,West Bengal,India,Telecommunications,24 LPA,2400000.0,3374927.0,INR,4-5 years,4.0,5.0,Full-time,2026-03-23,"We are hiring a Machine Learning Engineer at InfoSphere Systems to join our data team in India. The ideal candidate will have strong experience with Computer Vision, Machine Learning, NLP, PyTorch and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Computer Vision,Machine Learning,NLP is required. If you are passionate about data and want to grow your career, apply today!","Computer Vision, Machine Learning, NLP, PyTorch, SQL",Machine Learning Engineer,Kolkata,2887463.5,Mid Level,5,3.0,2026.0,Monday,160.0,Computer Vision; Machine Learning; NLP; PyTorch; SQL
JOB-004579,ML Engineer,Quantum Data Labs,Chennai,Chennai,Tamil Nadu,India,Consulting,19 LPA,1950000.0,3289708.0,INR,2-5 years,2.0,5.0,Not Specified,2026-02-18,"We are hiring a Machine Learning Engineer at Quantum Data Labs to join our data team in India. The ideal candidate will have strong experience with Computer Vision, Machine Learning, NLP, PyTorch, Python, SQL, Spark and TensorFlow. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Computer Vision,Machine Learning,NLP is required. If you are passionate about data and want to grow your career, apply today!","Computer Vision, Machine Learning, NLP, PyTorch, Python, SQL, Spark, TensorFlow",Machine Learning Engineer,Chennai,2619854.0,Entry Level,8,2.0,2026.0,Wednesday,193.0,Computer Vision; Machine Learning; NLP; PyTorch; Python; SQL; Spark; TensorFlow
JOB-004580,Senior Data Analyst,Skyline Digital,Chennai,Unknown,Tamil Nadu,India,Information Technology,19 LPA,1973999.0,2893061.0,INR,9-10 years,9.0,10.0,Internship,2025-11-05,"We are hiring a Data Analyst at Skyline Digital to join our data team in India. The ideal candidate will have strong experience with Power BI, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Power BI,SQL,Tableau is required. If you are passionate about data and want to grow your career, apply today!","Power BI, SQL, Tableau",Data Analyst,Chennai,2433530.0,Senior Level,3,11.0,2025.0,Wednesday,298.0,Power BI; SQL; Tableau
